933	388926	4.743
933	313296	4.666
933	386726	4.664
933	228189	4.767
933	330723	4.682
933	86497	4.664
933	30324	4.664
933	57588	4.77
933	135641	4.664
933	338585	4.664
933	180712	4.664
933	414768	4.646
933	45983	4.664
933	337543	4.665
933	104702	4.887
933	88577	4.655
933	388454	4.811
933	88710	4.79
933	263131	4.667
933	278784	4.748
933	391397	4.667
933	89558	4.664
933	222315	4.694
933	351129	4.664
933	392635	4.669
933	345503	4.664
933	194543	4.664
933	205904	4.642
933	238334	4.773
933	372827	4.664
933	380790	4.215
933	194349	4.664
933	289174	4.721
933	238452	4.625
933	451653	4.786
933	382319	4.697
933	3060	4.664
933	252804	4.664
933	167898	4.702
933	329214	4.793
933	389225	4.664
933	378831	4.664
933	90790	4.664
933	403123	4.744
933	359778	4.664
933	391008	4.664
933	188324	4.664
933	61855	4.74
933	375284	4.666
933	226400	4.664
933	331391	4.664
933	402367	4.659
933	392392	4.664
933	136865	4.787
933	377962	4.695
933	243568	4.657
933	75234	4.719
933	246592	4.664
933	205851	4.668
933	188439	4.664
933	383354	4.712
933	306800	4.664
933	147671	4.664
933	391755	4.826
933	212038	4.665
933	228617	4.668
933	205164	4.705
933	236785	4.53
933	370034	4.693
933	401731	4.664
933	106327	4.664
933	27582	4.665
933	306032	4.664
933	249156	4.664
933	223184	4.666
933	252605	4.664
933	8837	4.664
933	77227	4.664
933	123894	4.664
933	312769	4.673
933	431502	4.807
933	57040	4.666
933	86538	4.705
933	443514	4.664
933	307056	4.688
933	19771	4.664
933	32508	4.664
933	23739	4.675
933	88319	4.686
933	276737	4.793
933	312737	4.822
933	272396	4.664
933	272003	4.618
933	225778	4.664
933	382078	4.664
933	123512	4.722
933	277786	4.674
933	401747	4.664
933	194428	4.766
933	194402	4.66
933	373607	4.662
933	367221	4.728
933	199885	4.697
933	280866	4.664
933	424507	4.664
933	262134	4.739
933	89022	4.726
933	87194	4.692
933	372945	4.664
933	265428	4.726
933	373988	4.664
933	143259	4.665
933	303812	4.714
933	361418	4.729
933	337800	4.759
933	60695	4.664
933	393143	4.68
933	80352	4.667
933	252725	4.664
933	52212	4.699
933	382145	4.664
933	351050	4.664
933	285107	4.769
933	104952	4.677
933	443776	4.664
933	212306	4.664
933	395754	4.741
933	351098	4.671
933	179840	4.713
933	427452	4.664
933	400365	4.691
933	138709	4.592
933	270454	4.664
933	280263	4.65
933	148010	4.664
933	80130	4.664
324	419435	4.664
324	101444	4.664
324	237315	4.331
324	243568	4.657
324	194543	4.664
324	204321	4.671
324	249156	4.664
324	68578	4.699
324	99334	4.664
324	403123	4.744
324	381637	4.781
324	435320	4.37
324	329217	4.752
324	82503	4.627
324	329378	4.622
324	201329	4.665
324	214410	4.705
324	276737	4.793
324	123894	4.664
324	307408	4.71
324	270454	4.664
324	410205	4.664
324	86538	4.705
324	347815	4.664
324	280866	4.664
324	21749	4.664
324	172010	4.664
324	316627	4.656
324	380790	4.215
324	312737	4.822
324	10922	4.668
324	388678	4.678
324	86866	4.758
324	88710	4.79
324	319030	4.666
324	268374	4.678
324	331391	4.664
324	281432	4.692
324	305833	4.646
324	358963	4.664
324	392635	4.669
324	330774	4.664
324	80130	4.664
324	106327	4.664
324	437611	4.706
324	190318	4.664
324	86693	4.849
324	385889	4.692
324	200169	4.745
324	264712	4.664
324	167898	4.702
324	340357	4.664
324	101253	4.622
324	347874	4.705
324	88057	4.738
324	305821	4.664
324	430625	4.664
324	311132	4.77
324	433731	4.702
324	55440	4.673
324	188324	4.664
324	431470	4.664
324	348510	4.664
324	431508	4.693
324	101053	4.664
324	135641	4.664
324	36838	4.665
324	220456	4.673
324	307187	4.584
324	431502	4.807
324	165361	4.664
324	15675	4.667
324	57040	4.666
324	205904	4.642
324	425499	4.664
324	127723	4.664
324	443776	4.664
324	185010	4.697
324	147671	4.664
324	289174	4.721
324	289954	4.725
324	19771	4.664
324	443108	4.717
324	388454	4.811
324	418889	4.659
324	302456	4.664
324	389225	4.664
324	304292	4.669
324	224804	4.664
324	89226	4.699
324	306032	4.664
324	433612	4.664
324	26566	4.664
324	236785	4.53
324	393143	4.68
324	55888	4.654
324	443514	4.664
324	104702	4.887
324	456192	4.793
324	306507	4.664
324	351098	4.671
324	356490	4.664
324	267310	4.664
324	241533	4.681
324	401158	4.686
324	210388	4.664
324	13860	4.69
324	47888	4.664
324	400365	4.691
324	52212	4.699
324	391397	4.667
324	370034	4.693
324	3060	4.664
324	48195	4.664
324	362632	4.706
324	212306	4.664
324	308225	4.664
324	383501	4.664
324	432631	4.664
324	77227	4.664
324	388926	4.743
324	74689	4.702
324	85810	4.664
324	430566	4.664
324	386726	4.664
324	427209	4.664
324	85830	4.688
324	409907	4.627
324	375284	4.666
324	148010	4.664
324	329214	4.793
324	179840	4.713
324	349470	4.667
324	306856	4.664
324	2149	4.664
324	223622	4.692
324	265428	4.726
324	382078	4.664
324	119156	4.664
324	338585	4.664
324	244044	4.715
324	138709	4.592
324	189738	4.664
324	170942	4.664
324	409058	4.664
324	120307	4.664
324	172830	4.684
324	45983	4.664
324	281882	4.498
324	197821	4.744
324	180712	4.664
324	33519	4.665
324	213027	4.702
324	377962	4.695
324	277786	4.674
324	272396	4.664
324	252804	4.664
324	401731	4.664
324	340704	4.653
324	61469	4.664
324	145232	4.664
324	245494	4.737
324	402113	4.664
324	311189	4.664
324	203417	4.664
324	131845	4.664
324	378831	4.664
324	219440	4.664
324	223184	4.666
324	297412	4.69
324	120201	4.663
324	276572	4.789
324	365982	4.608
324	337543	4.665
324	253787	4.664
324	408507	4.833
324	207724	4.623
324	324776	4.664
324	412278	4.664
324	126083	4.677
324	298368	4.661
324	429117	4.664
324	423458	4.69
324	30324	4.664
324	426210	4.667
324	61855	4.74
324	391755	4.826
324	415418	4.721
324	305548	4.65
324	88319	4.686
324	55190	4.688
324	86497	4.664
324	359778	4.664
324	425168	4.692
324	391182	4.664
324	53086	4.664
324	359720	4.683
324	57588	4.77
324	422234	4.664
324	156671	4.633
324	278784	4.748
324	210341	4.664
324	272003	4.618
324	293220	4.736
324	427452	4.664
324	262134	4.739
324	373410	4.664
324	402730	4.664
324	307022	4.821
324	274725	4.664
324	281427	4.655
324	47749	4.668
324	143259	4.665
324	443471	4.664
324	204751	4.675
324	337800	4.759
324	361418	4.728
324	95543	4.687
324	346335	4.664
324	385770	4.681
324	226267	4.682
324	388833	4.75
324	349227	4.664
324	199885	4.697
324	60695	4.664
324	306800	4.664
324	436454	4.68
324	307056	4.688
324	383354	4.712
324	101821	4.713
324	351129	4.664
324	89022	4.726
324	226400	4.664
324	353911	4.69
324	252605	4.664
324	238334	4.773
324	19605	4.664
324	330723	4.682
324	382145	4.664
324	332739	4.57
324	372144	4.66
324	307679	4.664
324	452004	4.664
324	149710	4.664
324	402495	4.686
324	336059	4.664
324	173758	4.664
324	174403	4.664
324	54451	4.664
324	188439	4.664
28	223622	4.823
28	452004	4.794
28	69523	4.784
28	89892	4.872
28	190318	4.794
28	185010	4.827
28	430566	4.794
28	13860	4.82
28	386089	4.921
28	88710	4.923
28	365982	4.737
28	48195	4.794
28	267310	4.794
28	8837	4.794
28	306856	4.794
28	180712	4.794
28	311132	4.902
28	89022	4.856
28	388833	4.881
28	402367	4.789
28	373410	4.794
28	2149	4.794
28	305833	4.775
28	86693	4.982
28	274770	4.828
28	412278	4.794
28	274553	4.881
28	316627	4.785
28	174403	4.794
28	228189	4.899
28	422234	4.794
28	303812	4.845
28	47749	4.797
28	383501	4.794
28	115423	4.823
28	194428	4.898
28	351129	4.794
28	145232	4.794
28	39720	4.794
28	298368	4.79
28	382145	4.794
28	411953	4.753
28	228617	4.798
28	307022	4.954
28	325694	4.801
28	418042	4.794
28	179840	4.844
28	340357	4.794
28	120201	4.792
28	453051	4.794
28	451653	4.918
28	101821	4.844
28	307408	4.841
28	188439	4.794
28	237315	4.454
28	380790	4.336
28	433612	4.794
28	47888	4.794
28	180161	4.814
28	351050	4.794
28	430625	4.794
28	307187	4.712
28	181218	4.798
28	393143	4.81
28	61469	4.794
28	391008	4.794
28	205904	4.771
28	86392	4.829
28	204321	4.8
28	55888	4.784
28	306507	4.794
28	243568	4.787
28	289954	4.856
28	77088	4.884
28	400365	4.821
28	27582	4.795
28	252605	4.794
28	308225	4.794
28	36838	4.795
28	403123	4.875
28	389225	4.794
28	21749	4.794
28	104702	5.021
28	264712	4.794
28	94940	4.798
28	293220	4.867
28	45983	4.794
28	136865	4.919
28	359720	4.813
28	252725	4.794
28	307679	4.794
28	312737	4.955
28	423458	4.82
28	358963	4.794
28	362632	4.837
28	219440	4.794
28	214410	4.835
28	26566	4.794
28	15675	4.796
28	186641	4.884
28	281427	4.785
28	145441	4.808
28	265428	4.856
28	66664	4.768
28	156671	4.762
28	204751	4.805
28	166871	4.794
28	409058	4.794
28	236785	4.656
28	19605	4.794
28	55190	4.819
28	89226	4.829
28	90790	4.794
28	194349	4.794
28	212038	4.794
28	435320	4.494
28	345503	4.794
28	50546	4.794
28	210330	4.792
28	60695	4.794
28	280866	4.794
28	266127	4.794
28	330774	4.794
28	86538	4.836
28	338058	4.774
28	332739	4.698
28	85810	4.794
28	391182	4.794
28	47898	4.794
28	101053	4.794
28	349227	4.794
28	427209	4.794
28	353911	4.82
28	373607	4.792
28	263131	4.797
28	54451	4.794
28	10922	4.798
28	276737	4.925
28	226400	4.794
28	169259	4.794
28	199885	4.828
28	188324	4.794
28	19889	4.794
28	57588	4.901
28	85830	4.818
28	388454	4.944
28	297412	4.82
28	101444	4.794
28	73781	4.795
28	246592	4.794
28	172010	4.794
28	348510	4.794
28	276572	4.921
28	226267	4.812
28	372144	4.79
28	3060	4.794
28	388926	4.875
28	119156	4.794
28	307056	4.818
28	274725	4.794
28	270454	4.794
28	351323	4.893
28	57040	4.796
28	337800	4.89
28	23739	4.804
28	414768	4.776
28	205851	4.798
28	106327	4.794
28	312769	4.803
28	408507	4.966
28	378831	4.794
28	80352	4.797
28	189738	4.794
28	372827	4.793
28	92687	4.794
28	55440	4.803
28	195125	4.797
28	336059	4.794
28	223184	4.796
28	379106	4.816
28	249156	4.794
28	370034	4.823
28	410205	4.794
28	419435	4.794
28	409907	4.756
28	252804	4.794
28	135641	4.794
28	371173	4.794
28	305548	4.78
28	385889	4.822
28	305821	4.794
28	77227	4.794
28	165361	4.794
28	244044	4.846
28	104952	4.807
28	379440	4.794
28	244434	4.851
28	53753	4.794
28	127723	4.794
28	87194	4.823
28	89558	4.794
28	220456	4.803
28	424959	4.803
28	443108	4.848
28	210388	4.794
28	382078	4.794
28	88577	4.785
28	75234	4.85
28	432631	4.794
28	431508	4.823
28	82503	4.756
28	443514	4.794
28	386726	4.794
28	433731	4.832
28	138709	4.72
28	329217	4.884
28	402730	4.794
28	381637	4.913
28	402113	4.794
28	412047	4.794
28	311189	4.794
28	337543	4.794
28	280263	4.779
28	207724	4.752
28	443776	4.794
28	306032	4.794
28	441656	4.804
28	426210	4.797
28	406154	4.861
28	210341	4.794
28	349470	4.797
28	184165	4.802
28	347874	4.835
28	209488	4.777
28	420213	4.822
28	359778	4.794
28	331391	4.794
28	52212	4.83
28	346335	4.794
28	126083	4.807
28	302456	4.794
28	351098	4.8
28	424507	4.794
28	245681	4.794
28	229784	4.794
28	68578	4.829
28	201329	4.794
28	425168	4.822
28	189530	4.908
28	383354	4.843
184	349227	4.702
184	373607	4.7
184	145441	4.717
184	99334	4.702
184	148010	4.702
184	412047	4.702
184	371173	4.702
184	337800	4.797
184	429117	4.702
184	138709	4.63
184	88057	4.777
184	316627	4.694
184	329217	4.791
184	388678	4.716
184	401857	4.702
184	344380	4.669
184	443471	4.702
184	194402	4.698
184	174403	4.702
184	410205	4.702
184	281882	4.536
184	88710	4.829
184	385889	4.73
184	115423	4.731
184	382078	4.702
184	307056	4.726
184	220456	4.711
184	199885	4.736
184	392636	4.702
184	380790	4.251
184	224804	4.702
184	280866	4.702
184	418042	4.702
184	184165	4.71
184	356490	4.702
184	64395	4.704
184	156671	4.671
184	388833	4.789
184	340704	4.691
184	86693	4.888
184	253787	4.702
184	270454	4.703
184	222315	4.732
184	274771	4.662
184	50546	4.702
184	89226	4.737
184	332739	4.608
184	298368	4.699
184	210341	4.702
184	131845	4.702
184	188439	4.702
184	127723	4.702
184	266127	4.702
184	263131	4.705
184	210330	4.701
184	329378	4.66
184	189530	4.815
184	249156	4.702
184	362632	4.745
184	289954	4.763
184	165361	4.702
184	330723	4.721
184	277786	4.712
184	415418	4.759
184	86538	4.744
184	8837	4.702
184	212306	4.702
184	305833	4.684
184	180161	4.722
184	377962	4.733
184	324776	4.702
184	236785	4.567
184	285107	4.808
184	171864	4.808
184	308225	4.702
184	456431	4.702
184	437611	4.744
184	303812	4.752
184	70567	4.75
184	420213	4.73
184	274725	4.702
184	306032	4.702
184	375284	4.704
184	386726	4.702
184	351098	4.709
184	391755	4.865
184	19889	4.702
184	361418	4.767
184	424959	4.711
184	231520	4.702
184	311132	4.809
184	47898	4.702
184	307187	4.622
184	147671	4.702
184	268374	4.717
184	406154	4.769
184	87194	4.731
184	180712	4.702
184	423458	4.728
184	329214	4.832
184	197821	4.782
184	203950	4.702
184	436454	4.719
184	293220	4.774
184	365982	4.646
184	45983	4.702
184	219440	4.702
184	120201	4.701
184	408507	4.872
184	166871	4.703
184	209488	4.685
184	276737	4.832
184	359778	4.702
184	143259	4.704
184	188324	4.702
184	205164	4.743
184	351050	4.702
184	95543	4.725
184	435320	4.407
184	123512	4.76
184	238452	4.663
184	237315	4.368
184	412278	4.702
184	325694	4.709
184	393143	4.718
184	353911	4.728
184	226267	4.72
184	351129	4.702
184	93046	4.681
184	274770	4.736
184	92687	4.702
184	47749	4.706
184	312737	4.861
184	272396	4.702
184	212038	4.703
184	297069	4.87
184	385770	4.72
184	186641	4.791
184	54451	4.702
184	373410	4.702
184	85810	4.702
184	311189	4.702
184	379106	4.725
184	381637	4.82
184	372945	4.702
184	383501	4.702
184	347874	4.743
184	372827	4.702
184	402367	4.697
184	61469	4.702
184	433731	4.74
184	453051	4.702
184	378831	4.702
184	425499	4.702
184	313296	4.705
184	86866	4.797
184	400365	4.729
184	443514	4.702
184	204321	4.709
184	243568	4.695
184	382145	4.702
184	443108	4.756
184	52212	4.738
184	422234	4.702
184	262134	4.777
184	228617	4.707
184	27582	4.704
184	433612	4.702
184	391008	4.702
184	13860	4.728
184	401731	4.702
184	388454	4.85
184	401158	4.725
184	226400	4.702
184	223184	4.704
184	89558	4.702
184	424507	4.703
184	452004	4.702
184	392392	4.702
184	340357	4.702
184	74689	4.741
184	338058	4.683
184	144295	4.704
184	75234	4.758
184	351323	4.8
184	19771	4.702
184	330774	4.702
184	39720	4.702
184	401747	4.702
184	77088	4.792
184	106327	4.702
184	104952	4.715
184	274553	4.789
184	145232	4.702
184	10922	4.707
184	104702	4.926
184	245681	4.702
184	204751	4.713
184	55190	4.727
184	419435	4.702
184	430566	4.702
184	205904	4.68
184	383354	4.75
184	181218	4.706
184	47888	4.702
184	431470	4.702
184	252804	4.702
184	170942	4.702
184	382319	4.735
184	414768	4.685
184	228189	4.806
184	306507	4.702
184	123894	4.702
184	358963	4.702
184	23739	4.713
184	402113	4.702
184	119156	4.702
184	253382	4.702
184	241533	4.719
184	411953	4.662
184	307408	4.748
184	203417	4.702
184	425168	4.73
184	346335	4.702
184	372144	4.698
184	225778	4.702
184	244434	4.759
184	86392	4.737
184	89022	4.764
184	101253	4.66
184	91039	4.698
184	345503	4.702
184	307679	4.702
184	214410	4.743
184	2149	4.702
184	430625	4.702
184	19605	4.702
184	126083	4.715
184	305821	4.702
184	101444	4.702
184	281427	4.694
184	302456	4.702
184	391397	4.705
184	101053	4.702
184	281432	4.731
184	80130	4.702
184	85830	4.727
184	15675	4.705
184	349470	4.705
184	195125	4.706
92	453410	4.781
92	395754	4.84
92	406154	4.829
92	367221	4.827
92	306507	4.762
92	115423	4.791
92	372144	4.758
92	281427	4.753
92	303812	4.813
92	238452	4.722
92	185010	4.795
92	55888	4.752
92	433731	4.8
92	436454	4.779
92	86693	4.949
92	47888	4.762
92	199885	4.796
92	380790	4.306
92	68578	4.797
92	385889	4.79
92	131845	4.762
92	61855	4.839
92	443776	4.762
92	245494	4.836
92	89558	4.762
92	409907	4.724
92	253787	4.762
92	418042	4.762
92	197821	4.843
92	383501	4.762
92	47898	4.762
92	285107	4.869
92	82503	4.725
92	312737	4.922
92	136865	4.887
92	74689	4.801
92	80130	4.762
92	297069	4.931
92	443108	4.816
92	201329	4.763
92	88319	4.784
92	388833	4.849
92	431502	4.907
92	77088	4.852
92	307408	4.809
92	280263	4.748
92	386726	4.762
92	36838	4.763
92	332739	4.667
92	2149	4.762
92	121651	4.827
92	338058	4.743
92	209488	4.745
92	86866	4.858
92	306800	4.762
92	435320	4.464
92	241533	4.779
92	252804	4.762
92	382319	4.796
92	210330	4.761
92	347815	4.762
92	381637	4.881
92	316627	4.754
92	262134	4.838
92	289174	4.82
92	226400	4.762
92	375284	4.764
92	166871	4.762
92	340357	4.762
92	19889	4.762
92	229784	4.762
92	426210	4.765
92	351129	4.762
92	86392	4.797
92	377962	4.793
92	228617	4.767
92	156671	4.73
92	119156	4.762
92	173758	4.762
92	86538	4.804
92	325694	4.769
92	319030	4.764
92	372945	4.762
92	189738	4.762
92	21749	4.762
92	408507	4.934
92	443471	4.762
92	411953	4.721
92	351323	4.861
92	349470	4.765
92	365982	4.706
92	33519	4.763
92	210388	4.762
92	276572	4.889
92	331391	4.762
92	272003	4.715
92	340354	4.755
92	13860	4.788
92	278784	4.847
92	57588	4.869
92	402730	4.762
92	85810	4.762
92	85830	4.787
92	172830	4.782
92	89892	4.84
92	274771	4.722
92	212306	4.762
92	19771	4.762
92	274725	4.762
92	403123	4.843
92	3060	4.762
92	60695	4.762
92	351050	4.762
92	223622	4.791
92	205164	4.803
92	101444	4.762
92	228189	4.867
92	358963	4.762
92	311189	4.762
92	135641	4.762
92	104952	4.775
92	243568	4.755
92	209160	4.762
92	401747	4.762
92	337543	4.763
92	186641	4.852
92	253382	4.762
92	93046	4.741
92	144295	4.763
92	204751	4.773
92	277786	4.772
92	214410	4.803
92	207724	4.721
92	324776	4.762
92	274770	4.797
92	349227	4.762
92	345503	4.762
92	348510	4.762
92	172010	4.762
92	53753	4.762
92	180161	4.782
92	274553	4.849
92	337800	4.858
92	64395	4.763
92	53086	4.762
92	267310	4.762
92	145232	4.762
92	392635	4.767
92	266127	4.762
92	373988	4.762
92	382078	4.762
92	382145	4.762
92	55190	4.787
92	73781	4.763
92	425499	4.762
92	388454	4.912
92	302456	4.762
92	189530	4.876
92	431508	4.792
92	400365	4.789
92	373607	4.76
92	10922	4.767
92	225778	4.762
92	305833	4.744
92	180712	4.762
92	145441	4.777
92	379440	4.762
92	281432	4.791
92	181218	4.766
92	391397	4.765
92	194428	4.866
92	149710	4.762
92	200169	4.844
92	351098	4.769
92	263131	4.765
92	305548	4.748
92	195125	4.765
92	391755	4.926
92	424959	4.771
92	115628	4.762
92	245681	4.762
92	50546	4.762
92	424507	4.762
92	205904	4.74
92	194349	4.762
92	66664	4.736
92	224804	4.762
92	391182	4.762
92	220456	4.771
92	336059	4.762
92	276737	4.893
92	231520	4.762
92	388678	4.776
92	99334	4.762
92	91039	4.757
92	443514	4.762
92	359720	4.782
92	226267	4.78
92	236785	4.625
92	427452	4.762
92	329378	4.719
92	106327	4.762
92	61469	4.762
92	89226	4.797
92	353911	4.788
92	388926	4.843
92	272396	4.762
92	55440	4.772
92	167898	4.801
92	101053	4.762
92	391008	4.762
92	252725	4.762
92	453051	4.762
92	90790	4.762
92	456431	4.762
92	378831	4.762
92	280866	4.762
92	237315	4.424
92	222315	4.792
92	19605	4.762
92	123512	4.82
92	389225	4.762
92	270454	4.762
92	80352	4.765
92	372827	4.762
92	307056	4.786
92	174403	4.762
92	26566	4.762
92	346335	4.762
92	70567	4.811
92	297412	4.789
92	393143	4.778
92	311132	4.87
92	264712	4.762
92	95543	4.785
92	203417	4.762
92	402367	4.757
92	212038	4.763
92	432631	4.762
92	104702	4.988
92	306032	4.762
92	344380	4.728
92	69523	4.752
92	362632	4.805
92	402113	4.762
92	437611	4.805
92	338585	4.762
